Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],"GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Taxes on exports (% of tax revenue) [GC.TAX.EXPT.ZS],Taxes on goods and services (% of revenue) [GC.TAX.GSRV.RV.ZS],Taxes on goods and services (% value added of industry and services) [GC.TAX.GSRV.VA.ZS],"Taxes on income, profits and capital gains (% of revenue) [GC.TAX.YPKG.RV.ZS]","Taxes on income, profits and capital gains (% of total taxes) [GC.TAX.YPKG.ZS]",Taxes on international trade (% of revenue) [GC.TAX.INTT.RV.ZS]
2000,YR2000,Channel Islands,CHI,148443,0.600005854127661,6310777788.60498,42510,79.037,6439703434.71024,5.82664146877514,3.89231759237092,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Chile,CHL,15342353,1.17721142767665,77651817812.7441,5060,76.366,77860932151.8471,5.32693841912359,4.27183918795507,20.8893689197842,2.70328204639642,..,3.8432729570657,16.1526928162893,0,47.0856273189047,11.5064981380322,21.7772279427093,28.1753640767756,6.24909579091382
2000,YR2000,Croatia,HRV,4468302,-0.986434858645568,23282897057.6708,5210,72.8078048780488,21633671680.8738,2.86174684295204,4.36128166891801,..,3.03005577712821,..,4.611315547378,22.3532369585762,0,..,21.9267883023315,..,14.4103441070834,..
2000,YR2000,Curacao,CUW,133860,-4.07538613162288,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Cyprus,CYP,943290,1.8449855080021,9843307590.04508,14180,78.009,9985844486.33365,5.96531031488554,2.74340599040788,53.5658397846594,2.82209015133954,..,4.14165764702056,35.5331681664013,0,30.8044315992293,18.8647143459767,29.4707369942197,44.4267949532541,3.59465317919075
2000,YR2000,Czech Republic,CZE,10255063,-0.280414108078884,64987090229.2409,6340,74.9682926829268,61828166496.0941,4.00102863502944,1.84213372780377,30.6753708373127,1.87735695616487,..,3.77538829151733,14.4749860557544,0,31.8961031176693,11.1696288907367,12.7968025022001,27.1956921384422,1.84885992420383
2000,YR2000,Denmark,DNK,5339616,0.334233618829261,173982075496.501,32580,76.5926829268293,164158739097.623,3.74686259540198,3.01797428833477,38.4774718178945,1.45744405054744,..,2.90328203236457,31.594119030262,0,39.7422839929333,18.2051449697929,38.2979931918161,46.6419067519667,0
2000,YR2000,Estonia,EST,1396985,0.483707161729931,5815034155.33989,4160,70.4170731707317,5694069842.43988,10.1065182988335,3.71093881069594,33.5400614973946,1.37632711527768,..,4.0184895250876,19.6602658932187,0,34.2666418570033,13.9481161058582,22.1458808205796,39.1840060578126,0.105130948504442
2000,YR2000,Faroe Islands,FRO,46735,0.641832815875748,..,..,78.4341463414634,1058702725.4395,..,..,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Finland,FIN,5176209,0.2076065154133,136935139389.667,26450,77.4658536585366,125706651925.557,5.7733624584817,1.63783143233083,40.0983568109526,1.24114750368778,..,3.04210080667796,24.2403365532607,0,33.2739605260791,16.0328042236305,25.296414242277,42.510733506682,-0.0143934078192188
2000,YR2000,France,FRA,60912500,0.684929253818552,1520721888506.09,24970,79.0560975609756,1362248940482.77,3.92366922704063,1.5532902530466,42.8072109483053,2.08501824480333,..,1.6759598872093,23.3918915720097,0,25.8238919583342,12.6185522440487,25.3015683926306,46.3019235606545,0.00300185957300917
2000,YR2000,French Polynesia,PYF,240686,1.8725371891673,3794350984.91764,15760,72.303,3447543137.9415,4.0000003434361,0.961534050670238,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Germany,DEU,82211508,0.135431600393084,2149714453243.45,26150,77.9268292682927,1943145384190.16,2.91250296366708,-0.489389005327581,29.9079223741045,1.38079519987216,..,1.44026818676794,11.7050007349141,0,21.6069518632712,7.32523122794854,17.108973373774,44.1910486938417,0
2000,YR2000,Gibraltar,GIB,31077,1.77909442012741,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Greece,GRC,10805808,0.409041838238246,..,..,77.8878048780488,130133845586.88,3.91977070727938,1.59267051408935,40.9714096008478,3.46535532008881,..,3.15118062995734,22.4705218385946,0,30.5748993450951,14.9311090577015,21.8796979488863,39.8941365512461,0.0172798119956455
2000,YR2000,Greenland,GRL,56200,0.178094437099469,1140090031.57635,20290,66.9634146341463,1068030829.75591,7.10159688181619,2.11009321468467,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Guam,GUM,155329,0.889808704567755,..,..,75.011,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,"Hong Kong SAR, China",HKG,6665000,0.881594075853745,179502798817.158,26930,80.8780487804878,171668164082.555,7.66357448363684,-3.39433619837402,..,..,..,-3.68550368550369,..,..,..,..,..,..,..
2000,YR2000,Hungary,HUN,10210971,-0.259764908288633,47144491993.2595,4620,71.2463414634146,47218405892.4258,4.47919119279798,9.58348462845562,38.0305105383858,1.51310022700998,..,9.80361016908127,22.3784626478492,0,35.4512688425175,16.9558987571176,19.7300644376681,33.8646377692324,2.6912076132505
2000,YR2000,Iceland,ISL,281205,1.36919283329812,8872346355.32796,31550,79.6536585365854,9003639602.62542,4.89159327722459,3.98429498682205,32.1836680897101,0,..,5.13647123245151,25.1669748430079,0.00673629635653209,48.5275941135367,19.6474126690269,25.3048748371601,32.3636376721109,1.19022328811857
2000,YR2000,Ireland,IRL,3805174,1.33304266586712,91609812771.8091,24080,76.5365853658537,99852958356.3663,9.44575065685909,6.90277986296594,32.9752756681533,0.695697742113547,..,5.59071729957807,26.3778725085175,0,38.1291324908637,14.5526134001619,40.6778768001196,50.8518721760443,0
2000,YR2000,Isle of Man,IMN,76941,1.22923962858123,1683149353.32863,21880,..,1563667799.61578,5.29999999999976,3.30467792113565,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Israel,ISR,6289000,2.64233191305756,120737118322.056,19200,78.9536585365854,132343042699.826,7.45518218558496,3.58046930600165,37.8396031143658,6.29716498346273,..,1.05074893807288,27.1220682815192,0,27.6523563472454,12.7925657705465,34.4096758176089,51.7646918629032,0.643606187487731
2000,YR2000,Italy,ITA,56942108,0.045303631138613,1246379472461.54,21890,79.7780487804878,1143829832319.88,3.78695514323979,1.79239796601405,37.131712445356,1.74105950432123,..,2.53768532095005,23.8097405190071,0,24.6266814492729,10.5241552530135,35.2673428554105,55.0965659791408,0
2000,YR2000,Japan,JPN,126843000,0.167275578113187,4595162800782.93,36230,81.0760975609756,4887519660744.86,2.77963282512113,-1.38368553136387,..,0.931136155654198,..,-0.676578683595063,..,..,..,..,..,..,..
2000,YR2000,"Korea, Rep.",KOR,47008111,0.836180864297766,518606350457.905,11030,75.909756097561,576178114168.494,9.06083332508534,1.02176500548737,20.6630035185374,2.45731751955534,..,2.25918477850415,14.2617780767866,0,30.2687276045816,7.2411211619052,26.2815355612305,38.077682800168,4.3073456560071
2000,YR2000,Kuwait,KWT,2045123,4.67899391929278,36764694090.9794,17980,73.142,37712842242.5033,4.69458187079211,20.521710179026,..,7.15014865654555,..,1.81294613887087,..,..,..,..,..,..,..
2000,YR2000,Latvia,LVA,2367550,-0.963935407092365,7854099294.80124,3320,70.3146341463415,7949253765.93279,5.67197491547509,3.61219038497771,39.0826467722266,0.881715011606815,..,2.65425477796052,20.7400776305666,0,40.190084184081,18.475162689194,11.1709616663385,21.0505841245332,1.088507649697
2000,YR2000,Liechtenstein,LIE,33184,1.2584885517601,2617085803.94484,78870,76.8268292682927,2483953102.79488,3.22019308239609,1.55252192703072,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Lithuania,LTU,3499536,-0.703385440488978,11230719155.0437,3210,72.0195121951219,11524776866.6379,3.69552542107776,1.29853834645186,34.5865251829501,1.21669999047963,..,0.981615478857527,20.3003732776969,0,33.2824000325696,13.8232456200312,24.0531646644162,40.9802999193844,0.896421762378828
2000,YR2000,Luxembourg,LUX,436300,1.34408299573143,20270193505.2912,46460,77.8731707317073,21263514833.2412,8.23980205975829,2.16497967873568,40.4575999075193,0.602874795071748,..,3.15076707022592,25.3694687894873,0,32.2713900763801,14.7165058692608,28.3384448676658,45.1923323255554,0
2000,YR2000,"Macao SAR, China",MAC,427782,2.2216439076662,6293855886.27514,14710,80.407,6720492405.83611,5.74712643678161,-1.66836259152966,18.1017440673737,..,..,-1.60571964369425,15.0420962953762,0,69.3855579775207,13.5219071671224,8.58421365321819,10.3302914380342,0
2000,YR2000,Malta,MLT,390087,0.645267230900854,4135159541.86183,10600,78.3487804878049,4069515556.78692,6.77019391099778,1.57795529821401,79.1396289609864,0.625517348678825,..,2.36959287531812,48.5852718385086,0,33.2598674069953,30.1585335649438,24.3574270862492,39.6753515850909,3.43749667808814
2000,YR2000,Mauritius,MUS,1186873,0.982676166064297,4631883265.67503,3900,71.6634146341463,4663313620.01707,8.2027917834951,3.40992929376841,20.4942210446638,0.200718816089576,..,4.19928825622807,16.953664022797,0,42.6647655259823,10.7353480082159,11.4108048162231,13.8823302655038,27.4675221799747
2000,YR2000,Monaco,MCO,32147,0.94701525062047,..,..,..,2647883815.57966,3.91022922578345,1.40061793859918,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Nauru,NRU,10337,-1.07765884656261,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Netherlands,NLD,15925513,0.714770362784392,458816455637.09,28810,77.9878048780488,416442786069.652,4.1956424978691,3.42036982108445,37.8987493556516,1.43400434064074,..,2.36052233801956,20.9379500759944,0,27.2513143814265,11.849272459678,25.151793607221,45.6958400693146,0.0849113664914158
2000,YR2000,New Caledonia,NCL,213230,1.90137437804069,2989344398.15642,14020,75.1634146341463,2682347064.3642,2.10010884233,-0.616260193560294,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,New Zealand,NZL,3857700,0.587564086381346,54316677963.0612,14080,78.6365853658537,52623281956.7031,2.90506836168325,2.84986810567985,..,1.66874210670411,..,2.61523446246318,..,..,..,..,..,..,..
2000,YR2000,Northern Mariana Islands,MNP,57453,3.21367485076485,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Norway,NOR,4490967,0.649044821192665,164222699954.512,36570,78.6341463414634,171247131268.604,3.20497922225218,15.3897266412721,47.4374752451928,1.7058318732318,..,3.08550609131277,26.70467324318,0,27.5209294856129,15.1369170693941,27.7841627158408,49.429462256065,0.271472360510826
2000,YR2000,Oman,OMN,2267973,0.577908104639718,16044830502.0705,7070,72.126,19507452508.0656,6.55106639316263,17.4087258727976,..,8.08526706084688,..,..,..,..,..,..,..,..,..
2000,YR2000,Palau,PLW,19105,1.73706223501409,..,..,70.4936585365854,146297500,..,..,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Panama,PAN,3030328,1.97062991296688,11848672588.7589,3910,75.06,12304115000,2.71537415482821,-1.24818220172951,..,0,..,1.49896111605775,..,..,..,..,..,..,..
2000,YR2000,Poland,POL,38258629,-1.04433539837844,178721574593.04,4670,73.7487804878049,172219461126.067,4.56102546838335,6.12332218495446,34.1280964297118,1.83033658531361,..,9.90017538843062,16.9608394579436,0,31.4383247926152,12.5299764868884,15.6422372114327,31.4748442287848,1.9722599562329
2000,YR2000,Portugal,PRT,10289898,0.702859953319024,125241421613.207,12170,76.3146341463415,118310710337.203,3.81617806346979,3.42026872745282,35.3257291265013,1.86235604736978,..,2.85303039287156,20.878403516053,0,31.9420931514763,13.3513568972958,24.5085750852687,41.4678873350176,0.000584172165986282
2000,YR2000,Puerto Rico,PRI,3810605,0.276558688867414,40191416200.6996,10550,76.6892682926829,61701800000,3.2719645286232,3.29507190726068,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Qatar,QAT,592468,3.78029753278811,..,..,77.467,17759890109.8901,..,..,..,..,..,1.65033522434232,..,..,..,..,..,..,..
2000,YR2000,Romania,ROU,22442971,-0.129440039806255,38357283055.3283,1710,71.1634146341463,37253259016.9976,2.4612634592269,43.1807891473077,31.1214730237866,2.49891418426016,..,45.6665940440238,17.962709479419,0,33.2124169113469,13.0106102653578,20.3485253626499,35.2550423349625,3.62351950224285
2000,YR2000,San Marino,SMR,27462,1.16103635421456,..,..,..,1005159388.24397,2.17937971500419,2.56773358739586,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Saudi Arabia,SAU,20663843,2.29738309080615,168380094214.993,8150,72.561,189514926222.667,5.62541614593002,10.947984964195,..,10.5344033130193,..,-1.12499477854773,..,..,..,..,..,..,..
2000,YR2000,Seychelles,SYC,81131,0.892658566766174,591253614.189695,7290,72.7780487804878,614879764.780006,1.51433881472376,3.98372723123323,38.7356616286682,1.67933282099451,..,6.26876876876877,26.0808926080893,0,5.16129032258065,2.605922983736,17.3200992555831,26.6615737203973,40.9783764622474
2000,YR2000,Singapore,SGP,4027887,1.73204223254257,95391709635.0772,23680,77.9512195121951,96074477958.2367,9.03914675133963,3.86268650916533,25.681569547987,4.51888629365982,..,1.36162392448455,14.8557890847443,0,18.0431154054118,4.97595011472239,29.0264945811881,50.178818174429,1.4269929708254
2000,YR2000,Sint Maarten (Dutch part),SXM,30519,-1.83437768672749,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Slovak Republic,SVK,5388720,-0.135376487794425,29816508096.8614,5530,73.0512195121951,29169953012.7142,1.16652824699739,9.48953090508664,37.8018529824026,1.6553123819075,..,12.0357805974299,18.5017738031381,0,28.9572351353181,12.636901608778,16.1359137801239,32.9680519794007,3.65540457552218
2000,YR2000,Slovenia,SVN,1988925,0.29607496005045,22413932465.1005,11270,75.4121951219512,20289627636.6767,3.67237154968245,5.56526765538521,..,1.09316627543634,..,8.91174418658764,20.0958387687726,0,..,15.2400157733583,..,24.3953521702603,..
2000,YR2000,Spain,ESP,40567864,0.447137014535835,639776782227.988,15770,78.9658536585366,596877648793.072,5.24599468041613,3.32970477807837,..,1.72551798839458,..,3.43351675547435,..,..,..,..,..,..,..
2000,YR2000,St. Kitts and Nevis,KNA,44083,1.05126103553775,401936153.421327,9120,..,421473325.177029,9.98405176689636,-5.75076634665851,22.369022905598,..,..,2.14885532743697,16.5370676612364,0,11.8005329272935,2.90624091799713,22.5352112676056,31.4893617021277,35.7441948991245
2000,YR2000,St. Martin (French part),MAF,28935,2.87131257121432,..,..,76.8731707317073,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,Sweden,SWE,8872109,0.160575484575313,280487113179.999,31610,79.6439024390244,262835454366.855,4.7663488714872,1.50577048243903,37.7931035055526,1.83267304982489,..,0.899143734041743,29.8589249594398,0,32.1218423372302,14.0451751067911,17.3979340499459,22.1515114429078,0
2000,YR2000,Switzerland,CHE,7184250,0.561954617400164,312662633731.847,43520,79.6804878048781,272055499763.145,3.93682353675122,1.50129961740157,18.4969140520108,1.02928085285136,..,1.55851846785163,10.2963979795525,0,33.452257627085,6.72835302837739,19.5592231967334,36.0413284335465,1.25739340149482
2000,YR2000,Trinidad and Tobago,TTO,1267153,0.254436375305513,6840975872.88025,5400,69.413,8154338232.95978,6.90135959072803,12.0431530642792,..,..,..,3.55541319666879,..,..,..,..,..,..,..
2000,YR2000,Turks and Caicos Islands,TCA,20164,5.60446429108573,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,United Arab Emirates,ARE,3134062,5.51042198628297,98424973047.7352,31400,74.327,104337372362.151,10.8527042125986,11.4595357967841,..,8.3237222448449,..,..,..,..,..,..,..,..,..
2000,YR2000,United Kingdom,GBR,58892514,0.357300887421605,1721188386531.53,29230,77.7414634146342,1657816613708.58,3.43747162873862,1.86066885807298,33.8606910412166,2.13899963372351,..,1.18295624210404,26.1674566079892,0,33.492904217038,12.7700573669574,38.7088774781331,50.0892906970255,0
2000,YR2000,United States,USA,282162411,1.11276899679534,10147603798457.8,35960,76.6365853658537,10252345464000,4.12748401141975,2.23547441123833,20.573341070162,3.11224214697679,..,3.37685727149935,12.9690323513663,0,3.18263277168296,0.687281130886949,57.4623327612528,91.155434218542,1.01741843110854
2000,YR2000,Uruguay,URY,3319736,0.353785696998478,23424281252.524,7060,74.731,22823255803.0657,-1.92993063157191,3.53930850739684,24.6805869125239,2.43597728787045,..,4.76382472733248,14.6991370378715,0.137958218368151,35.1370385586009,9.92592361411333,14.9568636657081,25.113322822231,2.77891895064264
2000,YR2000,Virgin Islands (U.S.),VIR,108642,0.0395873712251061,..,..,76.619512195122,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Andorra,AND,67341,2.93999220643334,..,..,..,1546926174.49664,8.11935772169949,3.08053517916559,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Antigua and Barbuda,ATG,77212,1.56110409210633,760663010.71885,9850,74.171,800481481.481481,-4.54800347258279,1.48258832821888,..,..,..,1.40279663573984,..,..,..,..,..,..,..
2001,YR2001,Aruba,ABW,92898,2.22593013018195,1780899093.48812,19170,73.853,1920111731.84358,-2.97125672435799,5.62905761024783,..,..,..,2.8836043031626,..,..,..,..,..,..,..
2001,YR2001,Australia,AUS,19413000,1.34835834227145,390486249106.882,20110,79.6341463414634,378376086723.194,1.93085759225417,4.62083458265087,27.1431326996338,1.87009387891872,..,4.4071353620147,24.9402183625363,0,24.2757612921744,7.51170373049849,65.0272682201289,70.8589951377634,2.40377840983222
2001,YR2001,Austria,AUT,8042293,0.382799394483217,203403145827.667,25290,78.5756097560976,197337879194.631,1.26716818922992,1.94710539424338,45.5358138856587,0.908240040709509,..,2.64999922285055,27.9655719884559,0,27.1759948524858,14.1889945141554,30.119058548418,49.31340611729,-0.0057837237891591
2001,YR2001,"Bahamas, The",BHS,302618,1.52066712510074,8038548294.44533,26560,71.954,8317830000,2.62515959600154,0.353982112212051,11.0545659144272,..,..,2.04498977505121,9.85954269322648,1.63394707962444,10.2229472539424,1.22985137115344,0,0,57.4551386623165
2001,YR2001,Bahrain,BHR,697545,4.83651206508964,8019540764.10052,11500,74.635,8976196808.51064,2.49094810829847,-3.363827919977,28.7047599294825,4.14808163198998,..,-1.2075718015666,4.10364290899394,0,2.41454689984102,..,4.41176470588235,32.057761732852,5.69356120826709
2001,YR2001,Barbados,BRB,272500,0.362122763667281,2895584909.69322,10630,77.362,3054500000,-2.36546422235364,2.25538925187499,..,..,..,2.57783490431289,..,..,..,..,..,..,..
2001,YR2001,Belgium,BEL,10286570,0.343951157623668,251267324604.202,24430,77.9731707317073,236541297539.15,1.09961888777849,1.98280272084905,42.3916403017536,1.27650416647228,..,2.46925823086078,26.7865121102057,0,25.6238671809373,12.3254706210839,36.8334312628282,58.5205229492939,0
2001,YR2001,Bermuda,BMU,62504,1.08518105218895,..,..,77.8853658536585,3680483000,7.22243600863214,-1.36919617463882,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,British Virgin Islands,VGB,20675,1.77626297004064,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Brunei Darussalam,BRN,340034,2.04077498519585,5465151257.7887,16070,73.076,5601090584.36122,2.74404051765202,-5.59189804976488,..,3.8863976083707,..,0.595890410958983,..,..,..,..,..,..,..
2001,YR2001,Canada,CAN,31020902,1.08635096562717,714466847786.825,23030,79.3390243902439,736379777892.562,1.40552758872816,2.02416695090409,20.2313887269236,1.13736897251656,..,2.52512013979907,14.2315903919755,..,..,..,52.8881037937945,75.4442062201193,1.28316978785157
2001,YR2001,Cayman Islands,CYM,43935,3.78532634246039,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Channel Islands,CHI,149097,0.439605466981466,6181740931.1618,41460,79.3,6232906290.4851,-1.51296126027543,3.30163553133124,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Chile,CHL,15516113,1.12618583494464,74542047451.0208,4800,76.634,70979923960.3742,3.30304731250872,3.86090122810113,20.9955655600693,2.66749517320965,..,3.56910053001465,16.0335518222945,0,46.8909979442344,11.36143676517,20.7575274190107,27.192360918904,5.39020458353317
2001,YR2001,Croatia,HRV,4299642,-3.8476707266781,22751498641.9285,5290,74.5129268292683,23054778851.2787,2.95771008343127,4.30579982382835,42.3501917636028,2.70277377254542,..,3.7767024666589,21.4427580530456,0,40.0641476041223,21.782652332949,6.61990215368685,13.0745366324322,3.9479701696353
